Experiment: 230728_LRDYAceGRDarwin_expt vial 1, Fri Jul 28 15:42:16 2023
0.0015,0.0
0.007,-0.0002292532835662664
0.0126,-0.0004911479980633793
0.0183,-0.00016376143601393167
0.0237,-0.00042568521686514593
0.0294,-0.0002292532835662664
0.0348,-0.0003274774251273982
0.0405,-0.00036021517202611264
0.0459,-0.00036021517202611264
0.0516,-0.0002292532835662664
0.057,-0.0002292532835662664
0.0627,-0.00036021517202611264
0.0681,-0.0006547731855155448
0.0738,-0.00042568521686514593
0.0793,-0.00045841751529662744
0.0847,-0.00039295110252357546
0.0905,-0.00026199648114322294
0.0959,-0.0004911479980633793
0.1016,-0.0005566035175844641
0.107,-0.0005566035175844641
0.1126,-0.0004911479980633793
0.1183,-0.00036021517202611264
0.1238,-0.00042568521686514593
0.1292,-0.00036021517202611264
0.1349,-0.00026199648114322294
0.1405,-0.0004911479980633793
0.146,9.827868891298941e-05
0.1516,-0.0006874927794466856
0.1571,-0.00045841751529662744
0.1627,-0.00042568521686514593
0.1682,-0.0004911479980633793
0.1739,-0.0004911479980633793
0.1793,0.0
0.185,-0.0005238766654108717
0.1904,-0.0006220517773914969
0.196,-0.00026199648114322294
0.2015,-0.0005893285548296268
0.2072,-0.00019650826860517778
0.2127,-0.0005893285548296268
0.2182,-0.00013101278554694673
0.2239,-0.00029473786158162874
0.2293,-0.0005566035175844641
0.235,-0.0004911479980633793
0.2404,-0.00016376143601393167
0.2461,-3.275592443063857e-05
0.2515,-0.00016376143601393167
0.2572,-0.0003274774251273982
0.2626,-0.0005238766654108717
0.2681,-0.00039295110252357546
0.2737,-0.0006874927794466856
0.2794,-0.00039295110252357546
0.2848,-0.0005893285548296268
0.2905,-0.00029473786158162874
0.2959,-0.0007856406785353709
0.3015,-0.00042568521686514593
0.307,-0.0004911479980633793
0.3126,-0.00026199648114322294
0.3182,-0.00042568521686514593
0.3239,-0.00045841751529662744
0.3293,-0.00029473786158162874
0.335,-0.0003274774251273982
0.3404,-0.0006547731855155448
0.3461,-0.00029473786158162874
0.3515,-0.0003274774251273982
0.3569,-0.00042568521686514593
0.3626,-0.0007856406785353709
0.3683,-0.0007856406785353709
0.3737,-0.00042568521686514593
0.3794,-0.0006547731855155448
0.3848,-0.00029473786158162874
0.3904,-0.0004911479980633793
0.3961,-0.0005238766654108717
0.4015,-0.00016376143601393167
0.4072,-0.0006220517773914969
0.4126,-0.0005893285548296268
0.4183,-0.0007202105594303898
0.4236,-0.00029473786158162874
0.4294,-0.0007856406785353709
0.435,-0.0005238766654108717
0.4404,0.00029488520920006867
0.4461,-0.0005238766654108717
0.4515,-0.0005566035175844641
0.4572,-0.0004911479980633793
0.4626,-0.0005238766654108717
0.4683,-0.00029473786158162874
0.4738,-0.00042568521686514593
0.4794,-3.275592443063857e-05
0.4848,-0.00013101278554694673
0.4905,-0.00036021517202611264
0.4959,-0.0004911479980633793
0.5017,6.551730642556652e-05
0.507,-6.55100300013256e-05
0.5127,-0.00019650826860517778
0.5181,0.00016380691366846278
0.5238,0.00026211290394839715
0.5292,3.275774353672656e-05
0.5349,-6.55100300013256e-05
0.5403,0.0007210910077142252
0.546,0.00013104189124513166
0.5517,0.00029488520920006867
0.5571,0.0
0.5627,3.275774353672656e-05
0.5681,0.00013104189124513166
0.5739,-0.00016376143601393167
0.5792,0.00016380691366846278
0.5849,0.00016380691366846278
0.5904,-0.00045841751529662744
0.596,6.551730642556652e-05
0.6017,-0.0003274774251273982
0.607,-0.00019650826860517778
0.6128,-0.00019650826860517778
0.6182,-0.00039295110252357546
0.6237,-0.00016376143601393167
0.6292,-0.00016376143601393167
0.6348,-0.00013101278554694673
0.6405,-0.0002292532835662664
0.6459,-0.00019650826860517778
0.6515,-0.00039295110252357546
0.657,-0.00029473786158162874
0.6625,-3.275592443063857e-05
0.6683,-0.00039295110252357546
0.6737,-0.0005238766654108717
0.6793,-0.00039295110252357546
0.685,-0.0006220517773914969
0.6904,-3.275592443063857e-05
0.696,-0.00019650826860517778
0.7017,-0.00039295110252357546
0.7072,-0.0007202105594303898
0.7126,-0.00026199648114322294
0.7183,9.827868891298941e-05
0.7236,3.275774353672656e-05
0.7293,-0.00029473786158162874
0.7348,-0.0003274774251273982
0.7404,-0.00039295110252357546
0.7462,-0.00039295110252357546
0.7515,-0.0005238766654108717
0.7573,-0.00026199648114322294
0.7627,-0.0002292532835662664
0.7681,-9.826231695797549e-05
0.7737,-0.00026199648114322294
0.7794,-0.0005566035175844641
0.7848,-0.00039295110252357546
0.7905,-0.0002292532835662664
0.7959,-0.00026199648114322294
0.8016,9.827868891298941e-05
0.807,-0.00026199648114322294
0.8127,-0.0005238766654108717
0.8181,-0.00029473786158162874
0.8237,-9.826231695797549e-05
0.8292,9.827868891298941e-05
0.8349,-6.55100300013256e-05
0.8403,-6.55100300013256e-05
0.846,-3.275592443063857e-05
0.8514,6.551730642556652e-05
0.857,-9.826231695797549e-05
0.8627,-6.55100300013256e-05
0.8681,0.0
0.8738,-0.00019650826860517778
0.8793,-3.275592443063857e-05
0.8848,9.827868891298941e-05
0.8904,-0.00026199648114322294
0.8961,0.00032765933577494355
0.9015,-0.00036021517202611264
0.9071,-0.00036021517202611264
0.9128,-0.00029473786158162874
0.9181,-0.00042568521686514593
0.9238,-0.00029473786158162874
0.9293,-0.0002292532835662664
0.935,-0.00026199648114322294
0.9404,-0.00029473786158162874
0.9461,-0.00045841751529662744
0.9515,-0.0004911479980633793
0.9572,-0.0003274774251273982
0.9625,-0.0003274774251273982
0.9682,-6.55100300013256e-05
0.9736,-0.00019650826860517778
0.9794,-0.00026199648114322294
0.9848,-6.55100300013256e-05
0.9905,3.275774353672656e-05
0.9959,-0.0004911479980633793
1.0016,-0.00042568521686514593
1.007,-0.00016376143601393167
1.0126,-0.00045841751529662744
1.0183,9.827868891298941e-05
1.0238,-0.00039295110252357546
1.0294,-9.826231695797549e-05
1.0348,-0.0002292532835662664
1.0405,-0.00026199648114322294
1.0459,-0.00019650826860517778
1.0516,0.00026211290394839715
1.0573,-0.00036021517202611264
1.0627,-6.55100300013256e-05
1.0684,-0.0003274774251273982
1.0737,-0.0002292532835662664
1.0794,0.00013104189124513166
1.0849,-3.275592443063857e-05
1.0906,-6.55100300013256e-05
1.0959,0.0003604352839200464
1.1016,-0.00019650826860517778
1.107,0.00016380691366846278
1.1128,-0.00016376143601393167
1.1182,0.0002293424197735705
1.1237,-9.826231695797549e-05
1.1293,0.0001965737564290082
1.135,0.0003604352839200464
1.1404,0.0001965737564290082
1.146,0.00016380691366846278
1.1515,0.0002293424197735705
1.1571,-0.00013101278554694673
1.1628,0.00026211290394839715
1.1682,-9.826231695797549e-05
1.1739,0.00029488520920006867
1.1794,3.275774353672656e-05
1.185,0.0005243423568298544
1.1904,0.00026211290394839715
1.196,0.0003604352839200464
1.2017,-0.00026199648114322294
1.2071,0.00029488520920006867
1.2128,9.827868891298941e-05
1.2182,9.827868891298941e-05
1.2239,-0.00042568521686514593
1.2293,-3.275592443063857e-05
1.235,6.551730642556652e-05
1.2404,3.275774353672656e-05
1.2461,0.0
1.2516,9.827868891298941e-05
1.2571,0.00016380691366846278
1.2627,-0.00026199648114322294
1.2682,-9.826231695797549e-05
1.2737,9.827868891298941e-05
1.2794,0.0
1.2848,0.0001965737564290082
1.2905,-9.826231695797549e-05
1.2959,-0.00036021517202611264
1.3016,-0.0003274774251273982
1.307,-0.00039295110252357546
1.3127,9.827868891298941e-05
1.3182,-0.00013101278554694673
1.3239,-0.00013101278554694673
1.3293,-6.55100300013256e-05
1.335,-9.826231695797549e-05
1.3404,0.00029488520920006867
1.3461,0.0005243423568298544
1.3515,0.00016380691366846278
1.3572,0.00032765933577494355
1.3626,9.827868891298941e-05
1.3683,0.0001965737564290082
1.3737,6.551730642556652e-05
1.3794,0.0
1.3848,0.0001965737564290082
1.3904,0.0
1.3959,0.0
1.4016,3.275774353672656e-05
1.407,0.0001965737564290082
1.4127,9.827868891298941e-05
1.4182,0.00032765933577494355
1.4238,0.0004915572971340154
1.4292,0.00032765933577494355
1.4349,-3.275592443063857e-05
1.4404,0.0002293424197735705
1.4459,0.0003932130538817358
1.4516,0.00026211290394839715
1.4571,0.00029488520920006867
1.4628,0.0
1.4682,0.00013104189124513166
1.4736,-9.826231695797549e-05
1.4793,0.0004587740602418622
1.4847,9.827868891298941e-05
1.4904,0.0001965737564290082
1.4962,0.00029488520920006867
1.5016,0.0002293424197735705
1.507,-0.00019650826860517778
1.5127,-0.00029473786158162874
1.5181,0.0001965737564290082
1.5239,0.00016380691366846278
1.5293,0.00032765933577494355
1.535,0.00029488520920006867
1.5403,-3.275592443063857e-05
1.546,0.0
1.5514,0.0004587740602418622
1.557,0.0001965737564290082
1.5627,0.00016380691366846278
1.5682,6.551730642556652e-05
1.5739,0.0002293424197735705
1.5793,0.0001965737564290082
1.585,-6.55100300013256e-05
1.5905,0.00029488520920006867
1.5959,0.0004259926459068142
1.6016,0.0003932130538817358
1.607,0.00026211290394839715
1.6126,9.827868891298941e-05
1.6182,3.275774353672656e-05
1.6239,0.0
1.6292,9.827868891298941e-05
1.6349,0.00016380691366846278
1.6403,3.275774353672656e-05
1.6459,0.0003604352839200464
1.6516,6.551730642556652e-05
1.657,0.00029488520920006867
1.6628,0.0003604352839200464
1.6682,9.827868891298941e-05
1.6738,0.0001965737564290082
1.6793,6.551730642556652e-05
1.685,-0.00019650826860517778
1.6904,0.00026211290394839715
1.6961,6.551730642556652e-05
1.7015,0.0
1.707,-0.00013101278554694673
1.7126,-0.00042568521686514593
1.7182,nan
1.7238,0.11960474307217728
1.7293,0.12017145115866745
1.7349,0.11915988456201454
1.7405,0.11810983834219901
1.7459,0.1194833820910739
1.7516,0.11863460925683023
1.757,0.12086038837171242
1.7627,0.11465090191342686
1.7681,0.11125351657282867
1.7737,0.10728333282670133
1.7793,0.1120510096940075
1.7849,0.1069669535768012
1.7904,0.10819393833791258
1.796,0.10886796535287768
1.8016,0.10779783758869588
1.807,0.10839209578829634
1.8127,0.1224035177251076
1.8184,0.12358411352173115
1.8238,0.12199700768309873
1.8295,0.12073874802180751
1.8348,0.12167201763132929
1.8404,0.12297314133960269
1.8459,0.12468559258303513
1.8516,0.12207828545745547
1.8571,0.1226475692710216
1.8626,0.11940248974747669
1.8683,0.12126605210848052
1.8737,0.1217532469957191
1.8794,0.12065766951184087
1.8848,0.1224035177251076
1.8904,0.12033347583587706
1.8962,0.12338038002704321
1.9018,0.12134722105363238
1.9073,0.12403259548375989
1.9129,0.12346186428656158
1.9186,0.12203764505642833
1.924,0.1233396424648916
1.9297,0.12285102903070777
1.935,0.12232219147434797
1.9407,0.12460392512591134
1.9462,0.12297314133960269
1.9518,0.12309528100552924
1.9574,0.1226068864276626
1.9629,0.12329890794711418
1.9685,0.1238694684246513
1.9742,0.12305456474301313
1.9796,0.12403259548375989
1.9851,0.1238694684246513
1.9908,0.1210631825491103
1.9962,0.12493066845242651
2.0017,0.12439981003540257
2.0073,0.12313600030928196
2.0131,0.12183448845637956
2.0185,0.12317672265479418
2.0241,0.12276963601616997
2.0295,0.1226068864276626
2.0351,0.12252552984535459
2.0408,0.12484896424206937
2.0462,0.12228153289622934
2.0518,0.12276963601616997
2.0574,0.12313600030928196
2.0631,0.12395102584973028
2.0685,0.12211892888669951
2.074,0.1237879232043223
2.0795,0.12244418539878865
2.0851,0.12338038002704321
2.0907,0.12252552984535459
2.0963,0.12122547216295254
2.1018,0.12224087734892475
2.1075,0.12480811673289283
2.1129,0.12395102584973028
2.1184,0.12329890794711418
2.124,0.1235026109849755
2.1296,0.12215957534467947
2.1352,0.1200499641941416
2.1407,0.12751064851402072
2.1464,0.12122547216295254
2.1518,0.12236285308380068
2.1575,0.12134722105363238
2.1629,0.1219157420174567
2.1684,0.12321744804258838
2.174,0.12207828545745547
2.1795,0.12517585465758352
2.1852,0.12187511372410686
2.1907,0.12236285308380068
2.1963,0.12256620661928053
2.2019,0.12289173009487253
2.2073,0.12321744804258838
2.2129,0.12199700768309873
2.2186,0.12452226991142246
2.224,0.12228153289622934
2.2296,0.12232219147434797
2.2353,0.12464475732388025
2.2408,0.12419577139548577
2.2461,0.12199700768309873
2.2518,0.12325817647318738
2.2574,0.1250941136559538
2.2629,0.12163140748394086
2.2686,0.12505324775589877
2.274,0.12488981481507111
2.2796,0.12521672976021658
2.2853,0.12468559258303513
2.2906,0.12374715516962664
2.2962,0.12203764505642833
2.3018,0.12244418539878865
2.3074,0.12476727228701356
2.3129,0.12329890794711418
2.3186,0.1226475692710216
2.324,0.12456309598860127
2.3297,0.12081983857639678
2.3351,0.12329890794711418
2.3407,0.12415497283578192
2.3463,0.12660831252991178
2.3517,0.12693626155337046
2.3574,0.12411417733094343
2.3629,0.12374715516962664
2.3686,0.12236285308380068
2.374,0.1238694684246513
2.3797,0.12403259548375989
2.3851,0.12427737768159441
2.3906,0.12726440839693953
2.3962,0.12444062693535007
2.4018,0.12399180914036356
2.4073,0.1237879232043223
2.4129,0.12374715516962664
2.4185,0.12529848917176534
2.4241,0.12342112063409194
2.4296,0.12370639018454421
2.4353,0.1250941136559538
2.4406,0.1224035177251076
2.4462,0.12293243419766342
2.4518,0.12603487692060988
2.4574,0.1255847438337786
2.4629,0.12346186428656158
2.4685,0.12460392512591134
2.474,0.12480811673289283
2.4797,0.12484896424206937
2.4852,0.12820893497685104
2.4906,0.12411417733094343
2.4963,0.1254211513127399
2.502,0.12431818540905137
2.5074,0.12656733279756893
2.5129,0.12599394034553535
2.5185,0.12281033100464733
2.5241,0.12407338488044461
2.5295,0.12591207643085678
2.5353,0.1261577051231586
2.5407,0.1271413301311608
2.5462,0.12538026086188847
2.5518,0.12763381039429955
2.5573,0.12521672976021658
2.5629,0.1261577051231586
2.5685,0.12488981481507111
2.5741,0.1257074704929242
2.5796,0.12685425576257092
2.585,0.12697726908491047
2.5907,0.1233396424648916
2.5961,0.12456309598860127
2.6018,0.12660831252991178
2.6073,0.12849672558378755
2.6131,0.1255438410948133
2.6185,0.12648538259073394
2.624,0.1255438410948133
2.6296,0.1250941136559538
2.6352,0.1261577051231586
2.6407,0.12689525711276894
2.6463,0.1263624804171034
2.6517,0.12755169937495425
2.6575,0.12677226233124594
2.6629,0.12607581657488365
2.6686,0.12362486936112083
2.6739,0.12664929534891678
2.6795,0.12669028125511794
2.6851,0.12701827970792412
2.6906,0.12607581657488365
2.6962,0.12391024561133457
2.7018,0.12796237851689396
2.7074,0.1255847438337786
2.7128,0.12529848917176534
2.7185,0.12603487692060988
2.7242,0.12521672976021658
2.7296,0.12808564276998513
2.7353,0.12788021787085802
2.7406,0.126403444724142
2.7462,0.12783914220303205
2.7518,0.1257074704929242
2.7573,0.12849672558378755
2.7629,0.12673127024904962
2.7684,0.12701827970792412
2.7741,0.12833225515204894
2.7795,0.12427737768159441
2.7852,0.12681325750224148
