Experiment: 230728_LRDYAceGRDarwin_expt vial 12, Fri Jul 28 15:42:16 2023
0.0015,0.0
0.007,0.0003033967957234984
0.0126,-0.00027304073158115894
0.0183,0.0006674986927381471
0.0237,-0.00012135333730403652
0.0294,-0.0008494101824294623
0.0348,-0.0009404098097169564
0.0405,0.0007585286162785365
0.0459,-9.101528911691081e-05
0.0516,-0.0004853951724944072
0.057,-0.0005460661884126305
0.0627,-0.0005764014177602056
0.0681,-0.00039438725065139846
0.0738,-0.0007280747914690938
0.0793,-0.0003640509026039754
0.0847,-0.0003640509026039754
0.0905,-0.0004247234114307663
0.0959,-0.0006370713208680295
0.1016,-0.0004853951724944072
0.107,-0.0004247234114307663
0.1126,0.0017296280807301
0.1183,-0.0004550593852693935
0.1238,-0.00021236634189263776
0.1292,0.00015169598335748602
0.1349,-0.0005157307734330735
0.1405,0.00045510247803474957
0.146,-0.00012135333730403652
0.1516,-9.101528911691081e-05
0.1571,-6.0677050388813214e-05
0.1627,6.067781648158577e-05
0.1682,0.00045510247803474957
0.1739,0.0005157861237152367
0.1793,-0.0004853951724944072
0.185,-0.00018202886336461666
0.1904,-0.0008494101824294623
0.196,-0.00027304073158115894
0.2015,-0.0005764014177602056
0.2072,-0.0004853951724944072
0.2127,-0.0003033776433961563
0.2182,-0.0003640509026039754
0.2239,-0.00015169119527749797
0.2293,-0.0005157307734330735
0.235,-0.00012135333730403652
0.2404,-0.0006370713208680295
0.2461,-0.0003033776433961563
0.2515,-0.00015169119527749797
0.2572,-0.0004853951724944072
0.2626,-0.0006067364618028981
0.2681,-0.0007584089138951283
0.2737,-0.00091007678243675
0.2794,0.00021237572653053788
0.2848,-3.033862079229732e-05
0.2905,-0.00039438725065139846
0.2959,0.00012135640167509898
0.3015,-0.0005764014177602056
0.307,-0.0004853951724944072
0.3126,-0.000667405995282741
0.3182,0.00045510247803474957
0.3239,-0.0007280747914690938
0.3293,-0.0003337143669613213
0.335,-0.0005764014177602056
0.3404,-0.0006370713208680295
0.3461,-0.0006067364618028981
0.3515,-0.0006370713208680295
0.3569,-0.00018202886336461666
0.3626,-0.00039438725065139846
0.3683,0.00024271588867624816
0.3737,-0.00015169119527749797
0.3794,-0.0004550593852693935
0.3848,-0.0006977404853740418
0.3904,-0.0009404098097169564
0.3961,0.0
0.4015,-0.0006067364618028981
0.4072,-0.0007584089138951283
0.4126,-0.0010010753204653389
0.4183,-0.00039438725065139846
0.4236,-0.00027304073158115894
0.4294,-0.0003640509026039754
0.435,-0.00027304073158115894
0.4404,-0.0008494101824294623
0.4461,-0.00012135333730403652
0.4515,-0.0008494101824294623
0.4572,-0.0010617401083113376
0.4626,-0.0006067364618028981
0.4683,-0.0007280747914690938
0.4738,-0.0006977404853740418
0.4794,-0.0006067364618028981
0.4848,-0.0005157307734330735
0.4905,-0.0006067364618028981
0.4959,-6.0677050388813214e-05
0.5017,-3.033862079229732e-05
0.507,-0.00091007678243675
0.5127,-0.0003337143669613213
0.5181,-0.0004853951724944072
0.5238,9.1017012825656e-05
0.5292,-0.0003640509026039754
0.5349,-0.0005460661884126305
0.5403,-0.0003337143669613213
0.546,-0.0007280747914690938
0.5517,-0.0010010753204653389
0.5571,-0.00039438725065139846
0.5627,-0.0007280747914690938
0.5681,-3.033862079229732e-05
0.5739,-0.0003640509026039754
0.5792,3.033881231549046e-05
0.5849,-0.0005764014177602056
0.5904,-0.0003033776433961563
0.596,-0.0007887428529791546
0.6017,-0.0005460661884126305
0.607,-0.00021236634189263776
0.6128,-0.0004247234114307663
0.6182,-0.00012135333730403652
0.6237,-0.0006977404853740418
0.6292,-0.0004247234114307663
0.6348,-0.00027304073158115894
0.6405,-0.0007887428529791546
0.6459,-0.0007584089138951283
0.6515,-0.0003033776433961563
0.657,-0.000667405995282741
0.6625,-0.00027304073158115894
0.6683,-0.0003033776433961563
0.6737,-0.00039438725065139846
0.6793,-0.0003033776433961563
0.685,3.033881231549046e-05
0.6904,-0.0010010753204653389
0.696,-0.0006977404853740418
0.7017,-0.00091007678243675
0.7072,-0.0010010753204653389
0.7126,-0.0010010753204653389
0.7183,-0.0008797435734499981
0.7236,-0.0010617401083113376
0.7293,-0.0007887428529791546
0.7348,-0.001698677393421305
0.7404,0.0003640784819618839
0.7462,-0.0008797435734499981
0.7515,-0.0013953836364739014
0.7573,-0.000667405995282741
0.7627,-0.0008494101824294623
0.7681,-0.0007887428529791546
0.7737,-0.000667405995282741
0.7794,-0.0011527359403606594
0.7848,-0.0009404098097169564
0.7905,-0.0012133989323949435
0.7959,-0.0008190766090482443
0.8016,-0.0010920722319634688
0.807,0.0001820357582000831
0.8127,-0.001183067525759647
0.8181,-0.0007887428529791546
0.8237,-0.0003640509026039754
0.8292,-0.0006067364618028981
0.8349,-0.0010314078045876585
0.8403,-9.101528911691081e-05
0.846,-0.0005157307734330735
0.8514,-0.0004247234114307663
0.857,0.0005764705577586821
0.8627,-0.0007584089138951283
0.8681,-0.0004550593852693935
0.8738,-0.0008494101824294623
0.8793,-0.0010010753204653389
0.8848,-0.0007887428529791546
0.8904,-0.0006370713208680295
0.8961,-0.0008494101824294623
0.9015,-0.0005460661884126305
0.9071,-0.00091007678243675
0.9128,-0.00091007678243675
0.9181,-0.0006977404853740418
0.9238,-0.0012740612106817428
0.9293,-0.0006067364618028981
0.935,-0.0006977404853740418
0.9404,-0.00027304073158115894
0.9461,-0.0005460661884126305
