Experiment: 230728_LRDYAceGRDarwin_expt vial 7, Fri Jul 28 15:42:16 2023
0.0015,0.0
0.007,2.4324908086015284e-05
0.0126,0.00024331758691964467
0.0183,0.00012163976082302241
0.0237,-0.00024316542104507732
0.0294,0.00012163976082302241
0.0348,-0.000121601719361486
0.0405,0.0
0.0459,0.0
0.0516,4.8651338020455626e-05
0.057,4.8651338020455626e-05
0.0627,0.00019464188712436936
0.0681,-4.8645251387924304e-05
0.0738,-9.728441766387874e-05
0.0793,-4.8645251387924304e-05
0.0847,-4.8645251387924304e-05
0.0905,0.00024331758691964467
0.0959,2.4324908086015284e-05
0.1016,0.0
0.107,-4.8645251387924304e-05
0.1126,-2.4323386428548588e-05
0.1183,0.00024331758691964467
0.1238,0.00019464188712436936
0.1292,0.0
0.1349,2.4324908086015284e-05
0.1405,-0.0001459175003510893
0.146,0.00021897897533484922
0.1516,0.0008279017733867633
0.1571,0.00014597228005897023
0.1627,0.0003893812579516265
0.1682,-9.728441766387874e-05
0.1739,0.00041373053849280694
0.1793,7.297928999516756e-05
0.185,0.00021897897533484922
0.1904,0.00029199938097246303
0.196,0.0002676577220688259
0.2015,0.00029199938097246303
0.2072,0.0005111429115673971
0.2127,0.0002676577220688259
0.2182,-2.4323386428548588e-05
0.2239,0.0002676577220688259
0.2293,0.00014597228005897023
0.235,2.4324908086015284e-05
0.2404,0.00029199938097246303
0.2461,0.00014597228005897023
0.2515,0.0003163425638215145
0.2572,2.4324908086015284e-05
0.2626,-4.8645251387924304e-05
0.2681,4.8651338020455626e-05
0.2737,0.00017030632209547036
0.2794,0.0
0.2848,-2.4323386428548588e-05
0.2905,0.0003406872708069386
0.2959,0.00041373053849280694
0.3015,7.297928999516756e-05
0.307,-0.0001459175003510893
0.3126,0.00012163976082302241
0.3182,0.0
0.3239,0.00019464188712436936
0.3293,0.0005354998185191917
0.335,0.00012163976082302241
0.3404,0.00014597228005897023
0.3461,9.73087641993331e-05
0.3515,0.0003163425638215145
0.3569,0.00029199938097246303
0.3626,7.297928999516756e-05
0.3683,0.0002676577220688259
0.3737,9.73087641993331e-05
0.3794,0.0003893812579516265
0.3848,7.297928999516756e-05
0.3904,0.00017030632209547036
0.3961,0.0003163425638215145
0.4015,4.8651338020455626e-05
0.4072,0.00012163976082302241
0.4126,0.0003163425638215145
0.4183,0.00029199938097246303
0.4236,0.0003163425638215145
0.4294,0.0003163425638215145
0.435,0.0005111429115673971
0.4404,0.00029199938097246303
0.4461,0.00012163976082302241
0.4515,0.0002676577220688259
0.4572,0.00029199938097246303
0.4626,0.00036503350212058194
0.4683,0.00021897897533484922
0.4738,0.0003163425638215145
0.4794,0.00036503350212058194
0.4848,0.00041373053849280694
0.4905,0.00029199938097246303
0.4959,0.00019464188712436936
0.5017,0.0005842182101813975
0.507,0.00041373053849280694
0.5127,0.0003893812579516265
0.5181,0.0005598582513268724
0.5238,0.0006085796952746136
0.5292,0.00048678753027964206
0.5349,0.0004380813439341935
