Experiment: 230728_LRDYAceGRDarwin_expt vial 13, Fri Jul 28 15:42:16 2023
0.0015,0.0
0.007,-0.00010121908769030602
0.0126,0.00016870511651095182
0.0183,-6.747972298497967e-05
0.0237,0.0
0.0294,-0.00013495812158106912
0.0348,-0.00030364833871335956
0.0405,-0.000236173241193946
0.0459,-0.00013495812158106912
0.0516,-0.0003373853936542298
0.057,-0.000236173241193946
0.0627,-0.00020243519805018817
0.0681,-0.00010121908769030602
0.0738,-0.000236173241193946
0.0793,-0.000236173241193946
0.0847,-0.0003373853936542298
0.0905,-6.747972298497967e-05
0.0959,-0.00020243519805018817
0.1016,-0.0003373853936542298
0.107,-0.0004048585173117847
0.1126,-0.00020243519805018817
0.1183,0.0
0.1238,-0.00037112211975957876
0.1292,-0.0002699109546541595
0.1349,-0.0003373853936542298
0.1405,-0.00047233032788775164
0.146,-0.00013495812158106912
0.1516,-0.00030364833871335956
0.1571,0.00020244713791264107
0.1627,-0.00013495812158106912
0.1682,-0.0002699109546541595
0.1739,-0.00010121908769030602
0.1793,0.0
0.185,-0.0002699109546541595
0.1904,-0.0002699109546541595
0.196,0.0
0.2015,-6.747972298497967e-05
0.2072,0.0001349634281862383
0.2127,-0.00030364833871335956
0.2182,-0.000236173241193946
0.2239,0.00016870511651095182
0.2293,-0.00020243519805018817
0.235,-0.00016869682494020238
0.2404,-0.0002699109546541595
0.2461,-3.3740027182524446e-05
0.2515,-0.00013495812158106912
0.2572,-3.3740027182524446e-05
0.2626,-0.0003373853936542298
0.2681,3.374035884536053e-05
0.2737,-0.00020243519805018817
0.2794,-0.0005398008276427113
0.2848,-0.0002699109546541595
0.2905,-0.00016869682494020238
0.2959,-0.00047233032788775164
0.3015,-6.747972298497967e-05
0.307,-0.000236173241193946
0.3126,-0.00020243519805018817
0.3182,-0.00016869682494020238
0.3239,-0.0002699109546541595
0.3293,-0.000236173241193946
0.335,-0.0006747379037311471
0.3404,-0.0006072700188371541
0.3461,-0.0005398008276427113
0.3515,-0.000236173241193946
0.3569,-0.0004048585173117847
0.3626,-0.0007084713570217754
0.3683,-6.747972298497967e-05
0.3737,-0.00043859458659368383
0.3794,-0.0003373853936542298
0.3848,-0.0003373853936542298
0.3904,-0.0005735355866687136
0.3961,-0.00013495812158106912
0.4015,-0.0003373853936542298
0.4072,-0.000236173241193946
0.4126,-0.000236173241193946
0.4183,-0.00043859458659368383
0.4236,-0.0003373853936542298
0.4294,-0.0004048585173117847
0.435,-0.0004048585173117847
0.4404,-0.000236173241193946
0.4461,-0.00020243519805018817
0.4515,-0.00047233032788775164
0.4572,-0.00030364833871335956
0.4626,-0.0006072700188371541
0.4683,-0.0003373853936542298
0.4738,-0.0005060657414764982
0.4794,-0.0008434019157320533
0.4848,-0.0006747379037311471
0.4905,-0.00047233032788775164
0.4959,-0.0007759372867025341
0.5017,-0.0005735355866687136
0.507,-0.0007422044845847298
0.5127,-0.0006410041244304804
0.5181,-0.0006747379037311471
0.5238,-0.00020243519805018817
0.5292,-0.00010121908769030602
0.5349,-0.0006410041244304804
0.5403,-0.00043859458659368383
0.546,-0.00043859458659368383
0.5517,-0.0003373853936542298
0.5571,-0.00043859458659368383
0.5627,-0.0005735355866687136
0.5681,-0.0005060657414764982
0.5739,-0.0003373853936542298
0.5792,-0.00043859458659368383
0.5849,-0.00030364833871335956
0.5904,-0.00047233032788775164
0.596,-0.0005735355866687136
0.6017,-0.0003373853936542298
0.607,-0.0003373853936542298
0.6128,-0.0005060657414764982
0.6182,-0.0005735355866687136
0.6237,-0.0004048585173117847
0.6292,-0.0005398008276427113
0.6348,-0.0003373853936542298
0.6405,-0.0005060657414764982
0.6459,-0.0007084713570217754
0.6515,-0.0006747379037311471
0.657,-0.0004048585173117847
0.6625,-0.0002699109546541595
0.6683,-0.0003373853936542298
0.6737,-0.0007084713570217754
0.6793,-0.0008771337432087398
0.685,-0.0007422044845847298
0.6904,-0.0007759372867025341
0.696,-0.0005735355866687136
0.7017,-0.0007422044845847298
0.7072,-0.0007422044845847298
0.7126,-0.0007422044845847298
0.7183,-0.0006747379037311471
0.7236,-0.0009445964254976499
0.7293,-0.0007422044845847298
0.7348,-0.0005398008276427113
0.7404,-0.0006747379037311471
0.7462,-0.0005060657414764982
0.7515,-0.0009445964254976499
0.7573,-0.0006072700188371541
0.7627,-0.0006747379037311471
0.7681,-0.0006410041244304804
0.7737,-0.0007422044845847298
0.7794,-0.0004048585173117847
0.7848,-0.0007084713570217754
0.7905,-0.0006072700188371541
0.7959,-0.0006410041244304804
0.8016,-0.00047233032788775164
0.807,-0.0004048585173117847
0.8127,-6.747972298497967e-05
0.8181,-0.00037112211975957876
0.8237,-0.0006072700188371541
0.8292,-0.00037112211975957876
0.8349,-0.000236173241193946
0.8403,-0.0005735355866687136
0.846,-0.00013495812158106912
0.8514,-0.00030364833871335956
0.857,-0.0002699109546541595
0.8627,-0.00030364833871335956
0.8681,-0.0004048585173117847
0.8738,-0.0005398008276427113
0.8793,-0.00030364833871335956
0.8848,-0.00037112211975957876
0.8904,-0.0007759372867025341
0.8961,-0.0006747379037311471
0.9015,-0.0003373853936542298
0.9071,-0.0005398008276427113
0.9128,-0.00047233032788775164
0.9181,-0.0005735355866687136
