Experiment: 230728_LRDYAceGRDarwin_expt vial 10, Fri Jul 28 15:42:16 2023
0.0015,0.0
0.007,-0.00021895564561180691
0.0126,0.0008495895798623643
0.0183,0.0007672921436920888
0.0237,-0.0006565068860009404
0.0294,-0.00016422799505555474
0.0348,0.00035605933113691535
0.0405,0.00030126029169741386
0.0459,0.00016429560340958105
0.0516,0.00021907583824809507
0.057,0.00016429560340958105
0.0627,0.0004382720011708585
0.0681,0.00019168478092179697
0.0738,0.0005479152457072978
0.0793,0.0007398634358048994
0.0847,0.00021907583824809507
0.0905,5.475768634877198e-05
0.0959,-0.00027367579236825534
0.1016,0.00035605933113691535
0.107,0.0004930898581263499
0.1126,-0.00032838843738236534
0.1183,-0.00016422799505555474
0.1238,-0.00027367579236825534
0.1292,0.00030126029169741386
0.1349,-0.0002463166568360542
0.1405,-0.0001915927584370536
0.146,-0.00010949283864114534
0.1516,-0.0002463166568360542
0.1571,0.0004382720011708585
0.1627,0.0004382720011708585
0.1682,0.00010952288679799693
0.1739,-0.00016422799505555474
0.1793,-0.0009570453318388239
0.185,-0.0006018392082771662
0.1904,-0.0009297330051802888
0.196,-0.0005745025610139898
0.2015,-0.00041044334363560253
0.2072,-0.0005471640411398582
0.2127,-0.0004924813825351038
0.2182,-0.0007931433275829569
0.2239,-0.0007658197814097711
0.2293,-0.0004924813825351038
0.235,-5.475017430933704e-05
0.2404,-0.0010116643783404378
0.2461,-0.00021895564561180691
0.2515,-0.0009843557894733124
0.2572,-0.0006565068860009404
0.2626,-0.0004924813825351038
0.2681,-0.0009297330051802888
0.2737,-0.0008477848085068906
0.2794,-0.0012027721963963067
0.2848,-8.212244509353539e-05
0.2905,-0.001148179300113128
0.2959,-0.0013119355903290497
0.3015,-0.0005198236483994201
0.307,-0.0014210691330291958
0.3126,-0.0009843557894733124
0.3182,-0.00133922177391943
0.3239,-0.0003830935827111581
0.3293,-0.0010662759507957809
0.335,-0.0006838379169726849
0.3404,-0.0010662759507957809
0.3461,-0.0008204650031964356
0.3515,-0.0008204650031964356
0.3569,-0.0015847135117188493
0.3626,-0.0010389710986959955
0.3683,-0.0009570453318388239
0.3737,-0.0008477848085068906
0.3794,-0.0009843557894733124
0.3848,-0.0011754766817437812
0.3904,-0.0005198236483994201
0.3961,-0.0007931433275829569
0.4015,-0.0008751027437705616
0.4072,-0.0013119355903290497
0.4126,-0.0010662759507957809
0.4183,-0.0007384943644206388
0.4236,-0.0011754766817437812
0.4294,-0.0011754766817437812
0.435,-0.0012027721963963067
0.4404,-0.0012846475410372982
0.4461,-0.0016392467300065938
0.4515,-0.0008751027437705616
0.4572,-0.0011754766817437812
0.4626,-0.0011754766817437812
0.4683,-0.0014483478563622754
0.4738,-0.0009843557894733124
0.4794,-0.0008751027437705616
